ano,mes,data,regiao,uf,cidade,bairro,tipo_crime,periodo_dia,ocorrencias,vitimas,prisoes,renda_media,indice_violencia,nivel_risco
2015,6,2015-06-01,Sul,PR,Londrina,Zona Norte,Furto,Tarde,28,3,2,3516.23,111.58,Baixo
2015,6,2015-06-01,Sul,SC,Florianópolis,Centro,Violência doméstica,Tarde,30,2,1,3205.27,37.95,Crítico
2015,6,2015-06-01,Sul,SC,Joinville,Centro,Furto,Noite,41,3,4,2701.74,46.62,Crítico
2015,6,2015-06-01,Sul,RS,Porto Alegre,Zona Norte,Furto,Madrugada,39,8,2,1821.6,44.94,Alto
2015,6,2015-06-01,Sul,RS,Caxias do Sul,Centro,Estelionato,Manhã,20,4,4,2795.84,99.67,Crítico
2015,7,2015-07-01,Norte,AM,Manaus,Periferia,Violência doméstica,Manhã,29,4,3,1256.47,31.98,Crítico
2015,7,2015-07-01,Norte,PA,Belém,Zona Norte,Tráfico,Noite,23,5,3,2107.83,35.66,Crítico
2015,7,2015-07-01,Norte,PA,Santarém,Periferia,Tráfico,Noite,36,1,4,2666.66,40.65,Médio
2015,7,2015-07-01,Norte,RO,Porto Velho,Centro,Homicídio,Madrugada,25,7,4,2825.34,52.89,Alto
2015,7,2015-07-01,Norte,TO,Palmas,Periferia,Homicídio,Noite,28,5,4,3634.44,80.56,Crítico
2015,7,2015-07-01,Nordeste,BA,Salvador,Periferia,Homicídio,Noite,33,3,5,1719.26,81.97,Alto
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,Centro,Homicídio,Tarde,21,3,2,3173.08,80.25,Médio
2015,7,2015-07-01,Nordeste,PE,Recife,Centro,Roubo,Noite,35,3,2,2287.69,108.4,Médio
2015,7,2015-07-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Norte,Homicídio,Noite,43,5,4,2634.92,61.5,Baixo
2015,7,2015-07-01,Nordeste,CE,Fortaleza,Zona Sul,Tráfico,Tarde,27,9,6,3278.66,74.43,Médio
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,Zona Norte,Roubo,Manhã,22,6,7,2542.63,23.86,Médio
2015,7,2015-07-01,Nordeste,MA,São Luís,Centro,Roubo,Tarde,35,9,2,1543.29,25.97,Médio
2015,7,2015-07-01,Nordeste,PB,João Pessoa,Zona Norte,Violência doméstica,Tarde,21,5,2,4253.15,60.18,Médio
2015,7,2015-07-01,Centro-Oeste,DF,Brasília,Zona Sul,Roubo,Noite,36,6,2,3967.39,26.17,Crítico
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,Periferia,Violência doméstica,Madrugada,20,3,1,2351.76,76.58,Alto
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Tráfico,Madrugada,35,1,5,2523.25,48.48,Alto
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,Zona Norte,Tráfico,Madrugada,22,8,5,3702.86,57.6,Médio
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Violência doméstica,Manhã,30,4,2,3247.62,78.04,Alto
2015,7,2015-07-01,Sudeste,SP,São Paulo,Centro,Violência doméstica,Tarde,33,9,2,3139.24,62.17,Alto
2015,7,2015-07-01,Sudeste,SP,Campinas,Periferia,Roubo,Madrugada,31,5,2,3361.2,11.0,Alto
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,Periferia,Furto,Noite,23,3,0,2998.81,28.82,Crítico
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,Zona Norte,Tráfico,Noite,29,4,3,3811.57,51.33,Alto
2015,7,2015-07-01,Sudeste,RJ,Niterói,Periferia,Violência doméstica,Manhã,33,4,2,3413.1,102.62,Alto
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,Periferia,Furto,Noite,42,3,2,3015.83,33.8,Crítico
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,Zona Sul,Violência doméstica,Noite,29,8,2,1414.05,91.3,Crítico
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,Periferia,Tráfico,Noite,38,8,3,1449.06,32.66,Alto
2015,7,2015-07-01,Sudeste,MG,Uberlândia,Centro,Estelionato,Manhã,34,7,2,1985.12,107.89,Baixo
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,Periferia,Estelionato,Tarde,29,5,2,2709.55,103.82,Médio
2015,7,2015-07-01,Sudeste,ES,Vitória,Centro,Violência doméstica,Noite,34,6,2,1797.32,76.92,Alto
2015,7,2015-07-01,Sudeste,ES,Vila Velha,Zona Sul,Homicídio,Madrugada,31,7,2,2770.55,107.36,Alto
2015,7,2015-07-01,Sudeste,ES,Serra,Zona Sul,Tráfico,Manhã,33,6,1,3679.77,89.37,Crítico
2015,7,2015-07-01,Sul,PR,Curitiba,Zona Sul,Furto,Tarde,36,5,5,1942.48,17.82,Alto
2015,7,2015-07-01,Sul,PR,Londrina,Zona Norte,Furto,Madrugada,29,6,3,2916.58,73.66,Crítico
2015,7,2015-07-01,Sul,SC,Florianópolis,Zona Sul,Tráfico,Noite,34,6,5,2651.02,24.46,Crítico
2015,7,2015-07-01,Sul,SC,Joinville,Zona Norte,Estelionato,Manhã,37,7,2,4305.03,105.42,Alto
2015,7,2015-07-01,Sul,RS,Porto Alegre,Zona Norte,Roubo,Tarde,24,4,2,3215.53,55.68,Alto
2015,7,2015-07-01,Sul,RS,Caxias do Sul,Zona Norte,Roubo,Madrugada,33,10,2,2642.95,91.88,Baixo
2015,8,2015-08-01,Norte,AM,Manaus,Periferia,Tráfico,Manhã,20,4,1,2636.6,72.6,Baixo
2015,8,2015-08-01,Norte,PA,Belém,Centro,Violência doméstica,Madrugada,40,4,2,3415.12,76.31,Médio
2015,8,2015-08-01,Norte,PA,Santarém,Zona Sul,Estelionato,Madrugada,35,10,1,3597.82,76.69,Baixo
2015,8,2015-08-01,Norte,RO,Porto Velho,Centro,Furto,Manhã,19,6,1,1465.49,94.74,Alto
2015,8,2015-08-01,Norte,TO,Palmas,Periferia,Homicídio,Manhã,29,4,2,2399.02,35.47,Médio
2015,8,2015-08-01,Nordeste,BA,Salvador,Zona Sul,Furto,Noite,32,0,3,3815.39,22.96,Crítico
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,Periferia,Homicídio,Noite,28,8,7,1231.63,48.58,Baixo
2015,8,2015-08-01,Nordeste,PE,Recife,Zona Sul,Furto,Madrugada,27,6,3,3663.78,30.06,Baixo
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Estelionato,Manhã,34,5,2,2937.82,118.87,Crítico
2015,8,2015-08-01,Nordeste,CE,Fortaleza,Zona Norte,Roubo,Tarde,31,4,4,3121.29,18.1,Crítico
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,Zona Norte,Furto,Manhã,26,2,2,3313.95,14.85,Médio
2015,8,2015-08-01,Nordeste,MA,São Luís,Zona Norte,Homicídio,Noite,24,3,3,3379.8,34.98,Médio
2015,8,2015-08-01,Nordeste,PB,João Pessoa,Zona Sul,Violência doméstica,Manhã,16,6,3,1962.48,34.06,Médio
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,Periferia,Furto,Noite,28,8,3,2752.57,26.26,Crítico
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,Zona Norte,Homicídio,Madrugada,39,3,4,2748.84,18.24,Baixo
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Violência doméstica,Tarde,30,3,2,3341.11,113.98,Alto
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,Periferia,Estelionato,Noite,30,4,3,2500.53,103.01,Crítico
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Roubo,Manhã,19,4,4,1959.33,78.96,Alto
2015,8,2015-08-01,Sudeste,SP,São Paulo,Zona Norte,Estelionato,Madrugada,31,3,6,2759.28,45.68,Alto
2015,8,2015-08-01,Sudeste,SP,Campinas,Centro,Furto,Madrugada,31,5,4,1963.82,41.99,Crítico
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,Zona Norte,Estelionato,Tarde,38,6,2,2755.88,51.93,Alto
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,Zona Norte,Furto,Tarde,29,1,4,2858.66,55.55,Médio
2015,8,2015-08-01,Sudeste,RJ,Niterói,Zona Sul,Violência doméstica,Tarde,29,1,3,3983.41,98.97,Baixo
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Roubo,Tarde,29,5,2,2863.93,29.56,Crítico
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,Zona Norte,Tráfico,Tarde,21,2,4,2593.62,81.66,Alto
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,Zona Norte,Estelionato,Manhã,42,1,6,3135.46,86.05,Baixo
2015,8,2015-08-01,Sudeste,MG,Uberlândia,Zona Norte,Estelionato,Manhã,33,3,4,2840.1,62.02,Alto
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,Zona Norte,Furto,Manhã,31,7,6,3234.45,10.45,Alto
2015,8,2015-08-01,Sudeste,ES,Vitória,Centro,Violência doméstica,Madrugada,32,2,2,2340.22,117.75,Baixo
2015,8,2015-08-01,Sudeste,ES,Vila Velha,Zona Norte,Tráfico,Madrugada,38,7,2,2472.62,84.03,Crítico
2015,8,2015-08-01,Sudeste,ES,Serra,Centro,Estelionato,Tarde,24,4,0,2446.87,82.01,Baixo
2015,8,2015-08-01,Sul,PR,Curitiba,Zona Norte,Homicídio,Noite,28,4,4,2176.09,12.83,Crítico
2015,8,2015-08-01,Sul,PR,Londrina,Periferia,Homicídio,Manhã,29,6,3,2268.68,68.2,Médio
2015,8,2015-08-01,Sul,SC,Florianópolis,Zona Sul,Violência doméstica,Madrugada,30,7,6,2512.38,115.87,Baixo
2015,8,2015-08-01,Sul,SC,Joinville,Periferia,Roubo,Noite,31,6,1,2822.06,40.09,Alto
2015,8,2015-08-01,Sul,RS,Porto Alegre,Zona Sul,Estelionato,Tarde,29,2,4,3018.9,12.35,Crítico
2015,8,2015-08-01,Sul,RS,Caxias do Sul,Zona Sul,Roubo,Tarde,29,9,1,2407.22,102.27,Crítico
2015,9,2015-09-01,Norte,AM,Manaus,Zona Norte,Furto,Noite,29,5,2,2985.7,44.52,Médio
2015,9,2015-09-01,Norte,PA,Belém,Periferia,Roubo,Madrugada,18,2,1,1668.29,40.87,Médio
2015,9,2015-09-01,Norte,PA,Santarém,Periferia,Roubo,Madrugada,28,5,3,3235.4,89.63,Alto
2015,9,2015-09-01,Norte,RO,Porto Velho,Centro,Violência doméstica,Noite,30,2,4,3096.76,29.65,Médio
2015,9,2015-09-01,Norte,TO,Palmas,Periferia,Estelionato,Noite,36,4,4,2775.77,15.46,Alto
2015,9,2015-09-01,Nordeste,BA,Salvador,Zona Norte,Homicídio,Manhã,32,8,3,4269.07,23.92,Crítico
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,Centro,Tráfico,Madrugada,21,6,3,1659.88,97.57,Crítico
2015,9,2015-09-01,Nordeste,PE,Recife,Periferia,Violência doméstica,Manhã,29,4,0,1502.83,45.94,Baixo
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Roubo,Noite,38,3,3,3042.7,33.28,Alto
2015,9,2015-09-01,Nordeste,CE,Fortaleza,Periferia,Furto,Madrugada,35,7,3,3321.85,16.73,Baixo
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,Zona Sul,Furto,Manhã,33,2,2,2918.97,18.66,Médio
2015,9,2015-09-01,Nordeste,MA,São Luís,Periferia,Violência doméstica,Madrugada,29,6,2,2616.87,68.46,Alto
2015,9,2015-09-01,Nordeste,PB,João Pessoa,Zona Sul,Estelionato,Tarde,27,5,3,1958.27,110.95,Alto
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,Zona Norte,Furto,Noite,30,2,3,2367.55,90.67,Crítico
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,Centro,Estelionato,Madrugada,19,4,2,2759.69,114.72,Alto
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Roubo,Manhã,27,7,0,2786.49,119.93,Alto
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,Periferia,Roubo,Tarde,36,6,1,2659.66,27.63,Médio
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Furto,Manhã,24,10,1,3239.04,17.35,Médio
2015,9,2015-09-01,Sudeste,SP,São Paulo,Zona Norte,Tráfico,Madrugada,27,3,3,3244.39,19.12,Baixo
2015,9,2015-09-01,Sudeste,SP,Campinas,Periferia,Violência doméstica,Manhã,27,7,4,3367.88,39.48,Médio
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,Periferia,Violência doméstica,Manhã,17,2,3,2933.85,68.19,Crítico
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,Zona Sul,Violência doméstica,Manhã,28,5,4,1823.31,105.27,Médio
2015,9,2015-09-01,Sudeste,RJ,Niterói,Periferia,Estelionato,Manhã,19,10,2,2718.37,15.98,Médio
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,Zona Sul,Estelionato,Tarde,33,5,8,2265.05,110.02,Médio
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,Zona Norte,Homicídio,Tarde,38,5,1,2728.63,102.1,Baixo
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,Zona Sul,Homicídio,Tarde,41,7,3,3734.85,99.26,Crítico
2015,9,2015-09-01,Sudeste,MG,Uberlândia,Zona Norte,Violência doméstica,Manhã,30,7,4,2216.4,113.39,Médio
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,Zona Norte,Roubo,Manhã,26,9,1,2416.45,57.88,Crítico
2015,9,2015-09-01,Sudeste,ES,Vitória,Zona Sul,Estelionato,Madrugada,30,6,2,2567.17,94.58,Baixo
2015,9,2015-09-01,Sudeste,ES,Vila Velha,Periferia,Homicídio,Manhã,23,3,3,2570.4,36.13,Crítico
2015,9,2015-09-01,Sudeste,ES,Serra,Centro,Furto,Manhã,22,5,2,2534.88,116.15,Médio
2015,9,2015-09-01,Sul,PR,Curitiba,Zona Norte,Furto,Madrugada,29,6,4,1614.64,63.53,Médio
2015,9,2015-09-01,Sul,PR,Londrina,Zona Sul,Estelionato,Noite,37,3,1,2507.42,73.68,Baixo
2015,9,2015-09-01,Sul,SC,Florianópolis,Periferia,Furto,Manhã,30,8,2,2794.5,111.76,Médio
2015,9,2015-09-01,Sul,SC,Joinville,Periferia,Tráfico,Madrugada,28,7,3,1949.08,105.33,Crítico
2015,9,2015-09-01,Sul,RS,Porto Alegre,Zona Norte,Violência doméstica,Tarde,26,5,1,3345.64,93.01,Baixo
2015,9,2015-09-01,Sul,RS,Caxias do Sul,Centro,Tráfico,Tarde,21,7,5,3140.62,74.14,Alto
2015,10,2015-10-01,Norte,AM,Manaus,Zona Norte,Roubo,Manhã,32,5,6,2988.16,56.59,Crítico
2015,10,2015-10-01,Norte,PA,Belém,Periferia,Violência doméstica,Madrugada,27,9,3,2791.3,83.95,Crítico
2015,10,2015-10-01,Norte,PA,Santarém,Zona Sul,Violência doméstica,Madrugada,32,4,2,2012.39,61.58,Médio
2015,10,2015-10-01,Norte,RO,Porto Velho,Zona Sul,Furto,Tarde,34,6,2,3972.26,78.89,Médio
2015,10,2015-10-01,Norte,TO,Palmas,Zona Norte,Homicídio,Noite,28,3,0,2830.58,113.05,Crítico
2015,10,2015-10-01,Nordeste,BA,Salvador,Zona Sul,Homicídio,Manhã,27,3,1,3428.83,17.79,Alto
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,Zona Norte,Violência doméstica,Manhã,35,4,5,1578.13,45.33,Crítico
2015,10,2015-10-01,Nordeste,PE,Recife,Periferia,Tráfico,Tarde,25,3,3,865.79,101.66,Baixo
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,Centro,Furto,Manhã,32,6,0,2859.37,98.98,Médio
2015,10,2015-10-01,Nordeste,CE,Fortaleza,Zona Sul,Furto,Noite,33,6,3,2874.54,79.62,Médio
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,Periferia,Furto,Manhã,27,2,5,3118.75,17.22,Alto
2015,10,2015-10-01,Nordeste,MA,São Luís,Zona Sul,Homicídio,Madrugada,28,5,3,2453.44,60.8,Baixo
2015,10,2015-10-01,Nordeste,PB,João Pessoa,Periferia,Estelionato,Manhã,36,7,2,2359.88,48.03,Alto
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,Centro,Roubo,Manhã,39,5,2,3302.08,31.14,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,Zona Sul,Estelionato,Madrugada,39,4,2,3036.59,71.13,Alto
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Sul,Roubo,Madrugada,22,4,4,3298.05,30.06,Crítico
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,Zona Norte,Estelionato,Madrugada,27,4,3,3046.67,80.81,Crítico
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,Centro,Tráfico,Madrugada,32,4,2,3165.13,44.42,Alto
2015,10,2015-10-01,Sudeste,SP,São Paulo,Periferia,Tráfico,Manhã,30,2,2,2409.22,104.65,Médio
2015,10,2015-10-01,Sudeste,SP,Campinas,Periferia,Homicídio,Tarde,37,9,2,3221.47,90.69,Baixo
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,Centro,Violência doméstica,Manhã,26,8,1,2503.6,35.25,Alto
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,Zona Sul,Roubo,Tarde,21,5,2,3043.09,28.07,Alto
2015,10,2015-10-01,Sudeste,RJ,Niterói,Zona Norte,Tráfico,Tarde,31,5,3,3752.9,62.56,Médio
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Roubo,Tarde,35,4,1,1919.34,25.77,Alto
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,Zona Sul,Roubo,Noite,28,6,3,1168.8,116.87,Crítico
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,Centro,Tráfico,Tarde,25,7,2,3479.86,106.84,Médio
2015,10,2015-10-01,Sudeste,MG,Uberlândia,Zona Sul,Roubo,Noite,37,5,1,3122.8,110.61,Crítico
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,Periferia,Violência doméstica,Madrugada,35,4,2,1776.53,87.7,Crítico
2015,10,2015-10-01,Sudeste,ES,Vitória,Zona Norte,Estelionato,Noite,44,4,1,2638.9,70.38,Alto
2015,10,2015-10-01,Sudeste,ES,Vila Velha,Centro,Homicídio,Noite,31,10,2,2803.19,113.21,Médio
2015,10,2015-10-01,Sudeste,ES,Serra,Zona Norte,Homicídio,Madrugada,26,4,3,3318.24,87.74,Médio
2015,10,2015-10-01,Sul,PR,Curitiba,Periferia,Tráfico,Madrugada,36,4,3,2467.13,52.35,Médio
2015,10,2015-10-01,Sul,PR,Londrina,Centro,Estelionato,Manhã,23,3,2,2958.44,30.11,Crítico
2015,10,2015-10-01,Sul,SC,Florianópolis,Zona Sul,Tráfico,Noite,31,7,5,2371.44,81.71,Alto
2015,10,2015-10-01,Sul,SC,Joinville,Periferia,Tráfico,Noite,43,3,2,3038.57,92.31,Crítico
2015,10,2015-10-01,Sul,RS,Porto Alegre,Zona Sul,Homicídio,Madrugada,29,4,1,2344.48,18.34,Alto
2015,10,2015-10-01,Sul,RS,Caxias do Sul,Periferia,Violência doméstica,Noite,42,4,5,2598.9,67.21,Crítico
2015,11,2015-11-01,Norte,AM,Manaus,Zona Sul,Tráfico,Tarde,31,8,0,1880.28,106.17,Baixo
2015,11,2015-11-01,Norte,PA,Belém,Zona Norte,Violência doméstica,Noite,22,4,8,2589.6,65.6,Crítico
2015,11,2015-11-01,Norte,PA,Santarém,Zona Norte,Estelionato,Noite,27,8,3,2152.51,55.69,Crítico
2015,11,2015-11-01,Norte,RO,Porto Velho,Periferia,Furto,Tarde,38,5,3,2240.1,51.62,Crítico
2015,11,2015-11-01,Norte,TO,Palmas,Zona Sul,Tráfico,Tarde,24,6,3,2023.32,64.4,Baixo
2015,11,2015-11-01,Nordeste,BA,Salvador,Periferia,Violência doméstica,Madrugada,27,7,4,2463.02,11.93,Crítico
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,Periferia,Tráfico,Noite,31,5,5,3646.44,109.21,Alto
2015,11,2015-11-01,Nordeste,PE,Recife,Zona Norte,Furto,Tarde,29,6,1,2292.21,58.67,Baixo
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Sul,Violência doméstica,Manhã,22,9,6,2928.59,65.35,Crítico
2015,11,2015-11-01,Nordeste,CE,Fortaleza,Zona Sul,Furto,Tarde,24,2,4,3000.86,78.37,Baixo
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,Zona Sul,Tráfico,Manhã,25,5,3,2729.63,17.6,Alto
2015,11,2015-11-01,Nordeste,MA,São Luís,Centro,Estelionato,Manhã,22,6,1,2414.66,10.95,Crítico
2015,11,2015-11-01,Nordeste,PB,João Pessoa,Centro,Tráfico,Tarde,28,7,7,1310.99,23.85,Crítico
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,Zona Sul,Estelionato,Madrugada,29,3,4,3165.98,87.16,Crítico
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,Centro,Roubo,Tarde,35,5,5,3142.7,26.22,Alto
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Zona Norte,Homicídio,Tarde,28,3,2,3469.33,34.77,Médio
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,Periferia,Estelionato,Tarde,26,3,2,2805.82,18.79,Crítico
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,Zona Norte,Estelionato,Manhã,38,6,5,2770.89,71.77,Médio
2015,11,2015-11-01,Sudeste,SP,São Paulo,Zona Norte,Tráfico,Madrugada,24,5,5,3124.39,71.79,Médio
2015,11,2015-11-01,Sudeste,SP,Campinas,Centro,Roubo,Madrugada,30,3,0,2490.9,112.48,Baixo
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,Zona Sul,Estelionato,Manhã,28,3,7,2892.77,26.45,Alto
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,Zona Norte,Estelionato,Noite,29,2,2,4137.22,37.3,Crítico
2015,11,2015-11-01,Sudeste,RJ,Niterói,Zona Sul,Furto,Manhã,33,5,2,2805.09,33.86,Crítico
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,Periferia,Tráfico,Noite,24,5,1,2947.55,73.58,Alto
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,Centro,Tráfico,Tarde,26,10,2,1104.36,36.31,Médio
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,Zona Sul,Estelionato,Manhã,35,4,1,3127.47,103.76,Médio
2015,11,2015-11-01,Sudeste,MG,Uberlândia,Periferia,Estelionato,Tarde,27,2,4,2843.6,71.29,Médio
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,Centro,Roubo,Madrugada,37,4,3,3516.84,17.49,Alto
2015,11,2015-11-01,Sudeste,ES,Vitória,Centro,Homicídio,Tarde,24,3,1,2992.61,13.71,Crítico
2015,11,2015-11-01,Sudeste,ES,Vila Velha,Periferia,Furto,Noite,35,4,3,2644.13,56.28,Baixo
2015,11,2015-11-01,Sudeste,ES,Serra,Centro,Violência doméstica,Tarde,25,4,1,3410.87,104.75,Médio
2015,11,2015-11-01,Sul,PR,Curitiba,Zona Norte,Homicídio,Madrugada,34,7,4,2873.31,91.53,Baixo
2015,11,2015-11-01,Sul,PR,Londrina,Centro,Violência doméstica,Noite,22,9,2,2407.49,66.17,Baixo
2015,11,2015-11-01,Sul,SC,Florianópolis,Periferia,Violência doméstica,Noite,30,6,1,2926.25,50.33,Médio
2015,11,2015-11-01,Sul,SC,Joinville,Periferia,Furto,Noite,39,5,4,3325.06,29.04,Médio
2015,11,2015-11-01,Sul,RS,Porto Alegre,Zona Norte,Roubo,Noite,34,4,2,1733.72,111.2,Baixo
2015,11,2015-11-01,Sul,RS,Caxias do Sul,Centro,Roubo,Madrugada,28,5,7,2824.74,81.93,Crítico
2015,12,2015-12-01,Norte,AM,Manaus,Periferia,Homicídio,Madrugada,28,7,3,2468.9,90.24,Alto
2015,12,2015-12-01,Norte,PA,Belém,Periferia,Roubo,Tarde,25,6,3,3065.92,109.7,Baixo
2015,12,2015-12-01,Norte,PA,Santarém,Zona Norte,Violência doméstica,Madrugada,28,2,5,3556.68,44.0,Alto
2015,12,2015-12-01,Norte,RO,Porto Velho,Centro,Homicídio,Noite,34,4,2,3163.12,85.92,Alto
2015,12,2015-12-01,Norte,TO,Palmas,Centro,Violência doméstica,Madrugada,33,7,4,3431.61,84.05,Crítico
2015,12,2015-12-01,Nordeste,BA,Salvador,Centro,Roubo,Tarde,33,7,3,3791.7,62.67,Alto
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,Periferia,Homicídio,Madrugada,30,5,0,2446.6,49.47,Crítico
2015,12,2015-12-01,Nordeste,PE,Recife,Zona Sul,Furto,Manhã,34,5,2,1867.68,70.49,Baixo
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,Zona Norte,Homicídio,Noite,26,7,3,2823.56,84.01,Baixo
2015,12,2015-12-01,Nordeste,CE,Fortaleza,Periferia,Homicídio,Tarde,30,4,2,3367.5,97.56,Crítico
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,Centro,Violência doméstica,Noite,29,1,3,3167.29,44.49,Médio
2015,12,2015-12-01,Nordeste,MA,São Luís,Zona Norte,Violência doméstica,Madrugada,34,6,5,3750.6,39.98,Crítico
2015,12,2015-12-01,Nordeste,PB,João Pessoa,Centro,Roubo,Manhã,24,5,4,2065.93,80.82,Alto
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,Zona Sul,Roubo,Noite,36,9,3,2845.3,66.85,Baixo
2015,12,2015-12-01,Centro-Oeste,GO,Goiânia,Periferia,Homicídio,Manhã,37,1,4,2618.66,20.64,Crítico
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Centro,Violência doméstica,Manhã,33,4,5,3029.1,94.61,Baixo
2015,12,2015-12-01,Centro-Oeste,MT,Cuiabá,Zona Sul,Violência doméstica,Madrugada,27,4,3,2830.15,87.61,Médio
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,Periferia,Tráfico,Manhã,39,3,6,3070.51,73.9,Baixo
2015,12,2015-12-01,Sudeste,SP,São Paulo,Periferia,Tráfico,Manhã,29,4,0,3259.99,34.35,Médio
2015,12,2015-12-01,Sudeste,SP,Campinas,Zona Sul,Violência doméstica,Tarde,31,4,6,2459.1,58.53,Médio
2015,12,2015-12-01,Sudeste,SP,Ribeirão Preto,Zona Sul,Estelionato,Noite,37,6,2,3924.63,28.07,Alto
2015,12,2015-12-01,Sudeste,RJ,Rio de Janeiro,Zona Sul,Roubo,Madrugada,31,5,5,2567.8,113.52,Médio
2015,12,2015-12-01,Sudeste,RJ,Niterói,Zona Norte,Homicídio,Manhã,19,4,1,2434.35,25.75,Baixo
2015,12,2015-12-01,Sudeste,RJ,Nova Iguaçu,Zona Norte,Estelionato,Madrugada,30,7,0,3030.32,78.64,Médio
2015,12,2015-12-01,Sudeste,RJ,Petrópolis,Zona Sul,Violência doméstica,Manhã,33,6,0,3287.0,89.66,Crítico
2015,12,2015-12-01,Sudeste,MG,Belo Horizonte,Periferia,Tráfico,Manhã,36,2,2,1851.78,74.52,Crítico
2015,12,2015-12-01,Sudeste,MG,Uberlândia,Centro,Estelionato,Manhã,22,5,2,2818.29,40.9,Crítico
